LOCATION,POWER,SELF-PROTECTION,Average earth discharge density DDT [Rays/km^2-año],Maximum ground discharge density DDT [Rays/km^2-año],Burning rate  [Failures/year],Criticality according to previous study for ceramics level,Removable connectors,Type of clients,Number of users,Electric power not supplied EENS [kWh] ,Type of installation,Air network,Circuit Queue,km of network LT:,Burned transformers 2019
0,5,0,4.86888454,11.7,0.0000,0,0,STRATUM 1,1,153.9,POLE,1,1,"212,569",0
0,10,1,2.822097378,6.8,0.7500,0,1,STRATUM 1,6,162,POLE,1,1,"1,854",0
0,10,0,2.822097378,6.8,0.2500,0,1,STRATUM 1,16,162,POLE,1,0,"118,086",0
0,10,1,2.822097378,6.8,0.2500,0,1,STRATUM 1,16,162,POLE,1,0,"27,344",0
0,15,0,2.822097378,6.8,0.2500,0,1,STRATUM 1,20,243,POLE,1,0,"264,707",0
0,10,1,2.822097378,6.8,0.2500,0,1,STRATUM 1,6,162,POLE,1,0,"122,365",0
1,75,0,3.108256881,5.6,0.0000,0,1,STRATUM 1,83,1215,POLE,1,0,0.57346,0
0,15,0,0.995151515,3.5,0.0000,0,0,STRATUM 1,26,564.3,POLE,1,0,0.6344,0
0,25,0,0.995151515,3.5,0.0000,0,0,STRATUM 1,33,726.3,POLE,1,0,0.37838,0
0,10,0,0.995151515,3.5,0.0000,0,0,STRATUM 1,6,226.8,POLE,1,1,0.51988,0
0,15,0,0.995151515,3.5,0.0000,0,0,STRATUM 1,21,307.8,POLE,1,0,0.72284,0
0,15,0,0.995151515,3.5,0.2500,0,1,STRATUM 1,7,243,POLE,1,0,0.46894,0
0,15,0,0.995151515,3.5,0.0000,0,0,STRATUM 1,11,307.8,POLE,1,1,"27,692",1
0,10,0,4.86888454,11.7,0.0000,1,0,STRATUM 1,6,162,POLE,1,1,"179,025",0
0,15,0,4.86888454,11.7,0.0000,1,1,STRATUM 1,26,243,POLE,1,0,"115,631",0
0,10,0,4.86888454,11.7,0.0000,0,0,STRATUM 1,6,194.4,POLE,1,1,"156,459",0
0,10,1,4.86888454,11.7,0.0000,0,0,STRATUM 1,8,639.9,POLE,1,1,0.59795,0
0,25,0,4.86888454,11.7,0.0000,1,0,STRATUM 1,4,491.4,POLE,1,1,0.40767,0
0,10,0,4.86888454,11.7,0.0000,1,0,STRATUM 1,12,248.4,POLE,1,1,"160,722",0
0,10,1,2.140720222,6.2,0.2500,0,1,STRATUM 1,3,162,POLE WITH ANTI-FRAUD NET,1,1,0.39365,1
0,5,0,0.995151515,3.5,0.5000,0,1,STRATUM 1,7,81,POLE,1,1,"12,614",0
0,10,0,0.995151515,3.5,0.0000,0,0,STRATUM 1,21,248.4,POLE,1,0,0,0
0,25,0,0.995151515,3.5,0.2500,0,1,STRATUM 1,79,405,POLE,1,0,0.27092,0
0,15,0,0.995151515,3.5,0.0000,0,0,STRATUM 1,15,329.4,POLE,1,1,0.202,0
0,5,0,0.995151515,3.5,0.2500,0,1,STRATUM 1,5,81,POLE,1,1,0.28207,0
0,5,0,0.995151515,3.5,0.0000,0,0,STRATUM 1,2,167.4,POLE,1,0,0.24599,0
0,5,0,0.995151515,3.5,0.0000,0,0,STRATUM 1,1,167.4,POLE,1,1,0.85421,0
0,15,0,0.995151515,3.5,0.0000,0,0,STRATUM 1,24,329.4,POLE,1,0,0.30373,0
0,5,0,0.995151515,3.5,0.0000,0,0,STRATUM 1,1,86.4,POLE,1,1,"19,353",0
0,15,0,0.995151515,3.5,0.0000,0,0,STRATUM 1,30,569.7,POLE,1,0,0,0
0,15,0,0.995151515,3.5,0.0000,0,0,STRATUM 1,35,569.7,POLE,1,0,0.23248,0
0,10,0,4.86888454,11.7,0.2500,1,1,STRATUM 1,18,162,POLE,1,0,"1,227",0
0,15,0,4.86888454,11.7,0.5000,1,1,STRATUM 1,10,243,POLE,1,0,"16,148",0
0,15,0,4.86888454,11.7,0.2500,1,1,STRATUM 1,5,243,POLE,1,1,"110,427",0
0,5,1,1.922530864,5.2,0.2500,0,1,STRATUM 1,8,81,POLE WITH ANTI-FRAUD NET,1,1,0.6877,0
0,5,0,2.140720222,6.2,0.2500,0,1,STRATUM 1,5,81,POLE WITH ANTI-FRAUD NET,1,0,0.98287,0
0,10,1,0.856320401,3.1,0.0000,0,0,STRATUM 1,6,253.8,POLE,1,0,0.62383,1
0,5,0,0.856320401,3.1,0.2500,0,1,STRATUM 1,2,81,POLE,1,0,0.83245,0
0,10,1,0.856320401,3.1,0.2500,0,1,STRATUM 1,15,162,POLE,1,0,"145,246",0
0,10,0,2.170157068,4.4,0.0000,0,0,STRATUM 1,20,915.3,POLE,1,0,"229,369",0
0,5,1,1.033279483,3.2,0.2500,0,1,STRATUM 1,1,81,EN H,1,0,0.25565,0
0,10,0,1.033279483,3.2,0.2500,0,1,STRATUM 1,2,162,POLE WITH ANTI-FRAUD NET,1,1,0.45187,0
0,10,1,1.033279483,3.2,0.2500,0,1,STRATUM 1,1,162,POLE,1,1,0.18934,0
0,5,0,1.033279483,3.2,0.2500,0,1,STRATUM 1,1,81,POLE WITH ANTI-FRAUD NET,1,0,0.2725,0
0,10,1,1.033279483,3.2,0.2500,0,1,STRATUM 1,3,162,POLE WITH ANTI-FRAUD NET,1,1,0.45152,0
0,10,0,1.033279483,3.2,0.5000,0,1,STRATUM 1,5,162,POLE WITH ANTI-FRAUD NET,1,1,0.78699,0
0,5,1,1.033279483,3.2,0.2500,0,1,STRATUM 1,2,81,POLE WITH ANTI-FRAUD NET,1,1,0.18155,0
0,5,0,1.033279483,3.2,0.7500,0,1,STRATUM 1,5,81,POLE WITH ANTI-FRAUD NET,1,1,0.19035,0
0,5,1,1.033279483,3.2,0.2500,0,1,STRATUM 1,1,81,POLE WITH ANTI-FRAUD NET,1,1,0.267,0
0,5,0,6.818166667,17.6,0.2500,0,1,STRATUM 1,3,81,POLE,1,1,0.64497,0
0,5,1,0.995151515,3.5,0.2500,0,1,STRATUM 1,4,81,POLE,1,1,0.78144,0
0,5,1,1.033279483,3.2,1.5000,0,1,STRATUM 1,1,81,POLE WITH ANTI-FRAUD NET,1,0,0.1831,0
0,5,1,1.033279483,3.2,1.5000,0,1,STRATUM 1,1,81,POLE WITH ANTI-FRAUD NET,1,1,0.2649,0
0,5,0,1.033279483,3.2,0.7500,0,1,STRATUM 1,2,81,POLE WITH ANTI-FRAUD NET,1,1,0.27211,0
0,50,0,6.818166667,17.6,0.0000,0,0,STRATUM 1,25,864,POLE,1,1,0.56741,0
1,25,0,3.15560166,6.6,0.0000,0,1,STRATUM 2,7,405,POLE,1,0,0,0
1,5,0,3.15560166,6.6,0.0000,0,1,STRATUM 2,4,81,POLE,1,1,0,0
0,5,0,3.15560166,6.6,0.2500,0,1,STRATUM 1,2,81,POLE,1,1,0,0
1,112.5,0,4.14853229,8.3,0.0000,0,1,COMMERCIAL,32,3037.5,POLE,1,0,0,0
0,5,1,5.259562842,11.9,0.2500,0,1,STRATUM 1,9,81,EN H,1,0,0.6661,0
0,5,1,5.259562842,11.9,0.2500,0,1,STRATUM 1,5,81,POLE WITH ANTI-FRAUD NET,1,0,0.28947,0
0,5,0,5.259562842,11.9,0.2500,0,1,STRATUM 1,2,81,POLE WITH ANTI-FRAUD NET,1,1,0.18746,0
0,10,0,5.259562842,11.9,0.2500,0,1,STRATUM 1,8,162,POLE WITH ANTI-FRAUD NET,1,1,0.83442,1
0,10,0,5.259562842,11.9,0.2500,0,1,STRATUM 1,6,162,POLE WITH ANTI-FRAUD NET,1,0,0.42915,0
0,10,0,5.259562842,11.9,0.2500,0,1,STRATUM 1,3,162,EN H,1,0,0.21462,0
1,112.5,0,3.15560166,6.6,0.0000,0,1,STRATUM 1,256,1822.5,POLE WITH ANTI-FRAUD NET,1,1,"112,811",0
1,112.5,0,3.15560166,6.6,0.0000,0,1,STRATUM 1,294,1822.5,POLE WITH ANTI-FRAUD NET,1,0,0.56524,0
0,5,0,1.351332603,6.1,0.2500,0,1,STRATUM 1,1,81,POLE,1,1,0.80322,0
0,5,0,1.351332603,6.1,0.0000,0,0,STRATUM 1,3,213.3,POLE,1,0,0.15479,0
0,10,0,1.351332603,6.1,0.5000,0,1,STRATUM 1,3,162,POLE,1,0,"135,315",0
0,10,0,1.351332603,6.1,0.2500,0,1,STRATUM 1,5,162,POLE,1,0,"117,571",0
0,10,1,2.160301508,4.9,0.0000,1,1,STRATUM 1,5,162,POLE,1,1,0.41393,0
0,15,0,3.15560166,6.6,0.0000,0,0,COMMERCIAL,3,626.4,POLE WITH ANTI-FRAUD NET,1,1,0.94123,0
1,45,0,0.503331385,4.9,0.0000,0,1,STRATUM 2,74,729,POLE WITH ANTI-FRAUD NET,1,1,0.4194,0
0,30,0,0.426181102,2.1,0.0000,0,0,COMMERCIAL,2,999,POLE,1,1,0,0
1,30,0,3.15560166,6.6,0.0000,0,1,STRATUM 1,66,486,POLE WITH ANTI-FRAUD NET,1,0,0,0
1,45,0,3.15560166,6.6,0.0000,0,1,STRATUM 1,105,729,POLE WITH ANTI-FRAUD NET,1,0,0,0
1,30,0,3.15560166,6.6,0.0000,0,1,STRATUM 1,84,486,POLE,1,0,0,0
1,45,0,3.15560166,6.6,0.0000,0,1,STRATUM 1,105,729,POLE,1,0,0.199,0
1,30,0,3.15560166,6.6,0.0000,0,1,STRATUM 1,63,486,POLE WITH ANTI-FRAUD NET,1,0,0.191,0
1,75,0,3.15560166,6.6,0.0000,0,1,COMMERCIAL,1,2025,POLE WITH ANTI-FRAUD NET,1,0,0,0
0,10,0,0.437789203,2.4,0.2500,0,1,STRATUM 1,12,162,POLE,1,1,"14,529",0
0,10,0,0.437789203,2.4,0.0000,0,0,STRATUM 1,6,815.4,POLE,1,1,0.33304,0
0,15,0,0.437789203,2.4,0.0000,0,0,STRATUM 1,10,518.4,POLE,1,0,0.88554,0
0,25,0,0.437789203,2.4,0.0000,0,0,STRATUM 1,15,550.8,POLE,1,0,"224,788",0
0,5,0,0.437789203,2.4,0.0000,0,0,STRATUM 1,23,81,POLE,1,1,0.27964,0
0,15,0,0.437789203,2.4,0.0000,0,0,STRATUM 1,8,275.4,POLE,1,0,0.90415,0
0,15,0,0.437789203,2.4,0.0000,0,0,STRATUM 1,5,275.4,POLE,1,0,"148,938",0
0,15,0,0.437789203,2.4,0.2500,0,1,STRATUM 1,10,243,POLE,1,0,"17,197",0
0,5,0,0.437789203,2.4,0.2500,0,1,STRATUM 1,2,81,POLE,1,1,0.71529,0
0,10,0,0.437789203,2.4,0.0000,0,0,STRATUM 1,7,437.4,POLE,1,0,0.84514,0
0,10,0,0.437789203,2.4,0.0000,0,0,STRATUM 1,5,437.4,POLE,1,1,0.47943,0
0,15,0,0.437789203,2.4,0.0000,0,0,STRATUM 1,6,518.4,POLE,1,1,0.9052,0
0,15,0,0.437789203,2.4,0.0000,0,0,STRATUM 1,16,518.4,POLE,1,1,"113,069",0
0,15,0,1.181623932,4,0.2500,0,1,STRATUM 1,3,243,POLE,1,1,0,0
0,15,0,5.259562842,11.9,0.2500,0,1,STRATUM 1,3,243,POLE WITH ANTI-FRAUD NET,1,1,0.9628,0
0,5,0,5.259562842,11.9,0.2500,0,1,STRATUM 1,4,81,POLE WITH ANTI-FRAUD NET,1,1,0.51484,0
0,25,0,0.437789203,2.4,0.0000,0,0,STRATUM 1,21,536.4,POLE,1,0,"221,614",0
0,25,0,0.437789203,2.4,0.0000,0,0,STRATUM 1,18,680.4,POLE,1,0,"193,079",0
0,37.5,0,1.104394141,4.9,0.0000,0,0,STRATUM 1,26,847.8,POLE,1,0,0.38671,0
0,25,0,1.104394141,4.9,0.0000,0,0,STRATUM 1,25,580.5,POLE,1,0,"717,125",0
0,25,0,1.104394141,4.9,0.0000,0,0,STRATUM 1,10,629.1,POLE,1,1,0.73959,0
0,25,1,1.104394141,4.9,0.2500,0,1,STRATUM 1,18,405,POLE,1,1,0.29856,0
0,112.5,0,1.104394141,4.9,0.0000,0,0,STRATUM 1,63,2046.6,POLE,1,0,"120,457",0
0,45,0,1.104394141,4.9,0.0000,0,0,STRATUM 1,38,953.1,POLE,1,0,0.32146,0
1,37.5,0,3.15560166,6.6,0.0000,0,1,STRATUM 3,70,607.5,POLE WITH ANTI-FRAUD NET,1,1,0.12892,0
0,45,0,1.104394141,4.9,0.0000,0,0,STRATUM 1,36,783,POLE,1,0,0.22443,0
0,10,0,4.86888454,11.7,0.0000,0,0,STRATUM 1,13,351,POLE,1,0,"158,175",0
0,15,0,4.86888454,11.7,0.5000,0,1,STRATUM 1,12,243,POLE,1,0,"17,934",0
0,10,0,4.86888454,11.7,0.0000,0,1,STRATUM 1,7,162,POLE,1,1,"117,288",0
0,15,1,3.15560166,6.6,0.0000,0,0,STRATUM 1,24,810.9,POLE,1,0,0,1
1,15,1,0.995151515,3.5,0.0000,0,1,COMMERCIAL,1,405,POLE,1,0,0,0
0,15,0,5.259562842,11.9,0.2500,1,1,STRATUM 1,5,243,POLE,1,0,0.84372,0
0,5,1,3.15560166,6.6,0.2500,0,1,STRATUM 1,5,81,POLE WITH ANTI-FRAUD NET,1,1,0.81086,0
0,5,0,2.822097378,6.8,0.0000,0,0,STRATUM 1,3,129.6,POLE WITH ANTI-FRAUD NET,1,1,0.5072,0
0,20,1,6.818166667,17.6,0.5000,0,1,STRATUM 1,4,324,POLE,1,1,0.35417,0
0,10,1,6.818166667,17.6,0.2500,0,1,STRATUM 1,1,162,POLE,1,0,"154,848",0
0,10,1,6.818166667,17.6,0.2500,0,1,STRATUM 1,2,162,POLE,1,0,"27,654",0
0,10,1,6.818166667,17.6,0.2500,0,1,STRATUM 1,1,162,POLE,1,0,0.75389,0
0,5,0,0.856320401,3.1,0.2500,0,1,STRATUM 1,7,81,POLE,1,1,0.8419,0
0,15,0,0.856320401,3.1,0.2500,0,1,STRATUM 1,25,243,POLE,1,0,"237,006",0
0,10,0,0.856320401,3.1,0.2500,0,1,STRATUM 1,11,162,POLE,1,0,0.94003,0
0,15,1,0.856320401,3.1,0.0000,0,0,STRATUM 1,31,324,POLE,1,1,"139,933",1
0,25,0,0.856320401,3.1,0.2500,0,1,STRATUM 1,24,405,POLE,1,0,"184,811",0
1,75,0,3.15560166,6.6,0.0000,0,1,STRATUM 1,210,1215,POLE,1,0,0.517,0
1,45,0,3.15560166,6.6,0.0000,0,1,STRATUM 1,39,729,POLE,1,1,0,0
0,15,0,0.995151515,3.5,0.0000,0,0,STRATUM 1,8,664.2,POLE,1,1,"123,091",0
0,25,0,0.995151515,3.5,0.0000,0,0,STRATUM 1,35,504.9,POLE,1,0,"129,767",0
0,25,0,0.995151515,3.5,0.0000,0,0,STRATUM 1,14,826.2,POLE,1,1,"191,838",0
0,10,0,2.140720222,6.2,0.2500,0,1,STRATUM 1,9,162,POLE WITH ANTI-FRAUD NET,1,1,"1,493",0
0,10,0,5.259562842,11.9,0.0000,0,0,STRATUM 1,12,183.6,POLE,1,1,0,0
0,15,0,0.734042553,2.1,0.2500,0,1,STRATUM 1,50,243,POLE,1,0,0,0
0,25,0,6.818166667,17.6,0.2500,0,1,STRATUM 1,40,405,POLE,1,1,"151,345",0
0,25,0,0.995151515,3.5,0.0000,0,0,STRATUM 1,15,504.9,POLE,1,1,0.79071,0
0,15,0,1.104394141,4.9,0.0000,0,0,STRATUM 1,3,448.2,POLE,1,1,0.38135,0
0,5,0,2.170157068,4.4,0.5000,0,1,STRATUM 1,2,81,POLE,1,1,0,0
0,15,0,0.856320401,3.1,0.2500,0,1,STRATUM 1,11,243,POLE,1,1,0.82274,0
0,10,0,0.856320401,3.1,0.7500,0,1,STRATUM 1,6,162,POLE,1,0,"123,636",0
0,10,0,0.717021277,2.5,0.5000,0,1,STRATUM 1,7,162,POLE,1,0,"137,171",0
0,10,0,0.717021277,2.5,0.5000,0,1,STRATUM 1,10,162,POLE,1,0,"131,798",0
0,10,0,0.717021277,2.5,0.2500,0,1,STRATUM 1,8,162,POLE,1,1,"146,389",0
0,15,0,1.104394141,4.9,0.5000,0,1,STRATUM 1,1,243,POLE,1,1,0.67398,0
0,5,0,2.140720222,6.2,0.2500,0,1,STRATUM 1,1,81,POLE WITH ANTI-FRAUD NET,1,1,0.59338,0
0,5,0,2.140720222,6.2,0.2500,0,1,STRATUM 1,1,81,POLE WITH ANTI-FRAUD NET,1,0,"1,633",0
0,5,1,2.140720222,6.2,0.2500,0,1,STRATUM 1,13,81,POLE WITH ANTI-FRAUD NET,1,1,0.83334,0
0,5,0,0.717021277,2.5,0.2500,0,1,STRATUM 1,4,81,POLE,1,1,0.58723,0
0,10,0,6.818166667,17.6,0.7500,0,1,STRATUM 1,3,162,POLE,1,1,"146,654",0
0,15,0,6.818166667,17.6,1.7500,0,1,STRATUM 1,12,243,POLE,1,0,"151,719",0
0,25,1,6.818166667,17.6,0.5000,0,1,STRATUM 1,30,405,OTROS,1,0,"120,412",0
0,15,0,6.818166667,17.6,0.0000,0,0,STRATUM 1,2,642.6,POLE,1,1,0.24815,0
0,10,1,6.818166667,17.6,1.0000,0,1,STRATUM 1,10,162,POLE,1,0,"14,333",0
0,5,0,6.818166667,17.6,0.7500,0,1,STRATUM 1,7,81,POLE,1,0,0.59256,0
0,15,0,5.259562842,11.9,0.5000,0,1,STRATUM 1,4,243,EN H,1,0,0.27579,0
0,10,0,5.259562842,11.9,0.2500,0,1,STRATUM 1,4,162,POLE,1,0,0.74329,1
0,5,1,5.259562842,11.9,0.2500,0,1,STRATUM 1,2,81,EN H,1,0,0.13641,0
0,5,0,5.259562842,11.9,0.2500,0,1,STRATUM 1,5,81,POLE,1,0,0.4365,0
0,10,0,5.259562842,11.9,0.2500,0,1,STRATUM 1,2,162,POLE,1,1,0.18174,0
0,10,1,5.259562842,11.9,0.2500,0,1,STRATUM 1,7,162,POLE,1,1,0.45696,0
0,15,1,0.503331385,4.9,0.0000,0,0,STRATUM 1,16,259.2,POLE,1,0,0.77666,0
0,5,0,0.503331385,4.9,0.0000,0,0,STRATUM 1,11,91.8,POLE WITH ANTI-FRAUD NET,1,0,0.77391,0
0,15,0,6.818166667,17.6,0.0000,0,0,STRATUM 1,9,642.6,POLE,1,0,0.68206,0
0,15,0,6.818166667,17.6,1.0000,0,1,STRATUM 1,7,243,POLE,1,1,0.71386,0
0,10,1,6.818166667,17.6,0.2500,0,1,STRATUM 1,11,162,OTROS,1,0,"14,463",1
0,5,1,6.818166667,17.6,0.2500,0,1,STRATUM 1,8,81,POLE,1,0,0.67026,0
0,15,0,6.818166667,17.6,0.0000,0,0,STRATUM 1,4,642.6,POLE,1,1,0.42834,0
0,15,1,6.818166667,17.6,0.2500,0,1,STRATUM 1,3,243,POLE,1,1,0.80993,1
0,10,1,6.818166667,17.6,0.0000,0,0,STRATUM 1,13,561.6,POLE,1,0,0.93661,1
0,10,1,0.995151515,3.5,0.7500,0,1,STRATUM 1,21,162,POLE,1,1,0.91389,0
0,15,0,0.995151515,3.5,0.2500,0,1,STRATUM 1,20,243,POLE,1,0,0.51481,0
0,15,0,0.995151515,3.5,0.5000,0,1,STRATUM 1,19,243,POLE,1,1,0.83311,0
0,37.5,1,0.995151515,3.5,0.0000,0,0,STRATUM 1,31,955.8,POLE,1,0,0.60625,1
0,25,0,0.995151515,3.5,0.0000,0,0,STRATUM 1,12,753.3,POLE,1,1,0.47745,0
0,25,0,0.995151515,3.5,0.5000,0,1,STRATUM 1,28,405,POLE,1,0,"135,032",0
0,25,0,0.995151515,3.5,0.0000,0,0,STRATUM 1,50,731.7,POLE,1,0,0.194,0
0,50,0,0.995151515,3.5,0.0000,0,0,STRATUM 1,19,1136.7,PAD MOUNTED,0,1,0.204,0
0,5,0,0.995151515,3.5,0.0000,0,0,STRATUM 1,10,310.5,EN H,1,1,0.201,0
0,10,1,0.995151515,3.5,0.2500,0,1,STRATUM 1,20,162,POLE,1,1,0.95858,0
0,10,1,0.995151515,3.5,0.2500,0,1,STRATUM 1,15,162,POLE,1,1,"25,887",0
0,10,0,6.818166667,17.6,0.0000,0,0,STRATUM 1,5,561.6,POLE,1,0,"12,538",0
0,10,1,6.818166667,17.6,0.2500,0,1,STRATUM 1,4,162,POLE,1,1,"15,818",1
0,10,0,6.818166667,17.6,0.5000,0,1,STRATUM 1,3,162,POLE,1,1,0.64721,0
0,10,0,1.104394141,4.9,0.0000,0,0,STRATUM 1,11,464.4,POLE,1,0,0.67071,0
0,25,0,1.104394141,4.9,0.2500,0,1,STRATUM 1,17,405,POLE,1,1,0,0
0,15,0,0.995151515,3.5,0.5000,0,1,STRATUM 1,20,243,POLE,1,0,0.60534,0
0,15,0,0.995151515,3.5,0.2500,0,1,STRATUM 1,26,243,POLE,1,0,0.6709,0
0,25,0,0.995151515,3.5,0.2500,0,1,STRATUM 1,42,405,POLE,1,1,0.80795,0
0,15,0,0.995151515,3.5,0.0000,0,0,STRATUM 1,27,591.3,POLE,1,0,0.41046,0
0,25,0,2.822097378,6.8,0.5000,0,1,STRATUM 1,34,405,POLE,1,0,"115,027",0
0,25,0,2.822097378,6.8,0.2500,0,1,STRATUM 1,37,405,POLE,1,0,"1,904",0
0,15,0,1.06440678,2.6,0.0000,0,0,STRATUM 1,11,356.4,POLE WITH ANTI-FRAUD NET,1,0,0.50741,1
0,10,1,1.06440678,2.6,0.0000,0,0,STRATUM 1,2,226.8,POLE,1,0,0.65292,1
0,10,1,1.06440678,2.6,0.0000,0,0,STRATUM 1,3,226.8,POLE,1,1,0.427,1
0,5,0,1.06440678,2.6,0.2500,0,1,STRATUM 1,4,81,POLE WITH ANTI-FRAUD NET,1,0,0.3119,0
0,5,0,0.995151515,3.5,0.0000,0,0,STRATUM 1,10,429.3,POLE,1,0,0.64632,0
0,15,1,0.995151515,3.5,0.0000,0,0,STRATUM 1,11,591.3,EN H,1,1,"152,983",1
0,5,0,2.822097378,6.8,0.0000,0,0,STRATUM 1,1,81,POLE,1,1,0.64506,0
0,5,0,0.995151515,3.5,0.0000,0,0,STRATUM 1,7,299.7,POLE,1,0,0,0
0,5,0,0.995151515,3.5,0.0000,0,0,STRATUM 1,7,299.7,POLE,1,1,0,0
0,5,0,0.995151515,3.5,0.0000,0,0,STRATUM 1,4,299.7,POLE,1,1,0,0
0,37.5,0,0.995151515,3.5,0.0000,0,0,STRATUM 1,31,826.2,POLE WITH ANTI-FRAUD NET,1,0,"148,981",0
1,75,0,3.15560166,6.6,0.0000,0,1,STRATUM 2,154,1215,POLE WITH ANTI-FRAUD NET,1,1,0.66801,0
0,10,0,0.995151515,3.5,0.0000,0,0,STRATUM 1,1,510.3,POLE,1,1,0.34073,0
0,15,0,1.104394141,4.9,0.0000,0,0,STRATUM 1,6,302.4,POLE,1,1,0.19044,0
0,10,1,0.995151515,3.5,0.0000,0,0,STRATUM 1,1,162,POLE,1,0,0.3094,0
0,10,0,0.503331385,4.9,0.0000,0,0,STRATUM 1,10,270,EN H,1,0,"136,327",0
0,5,0,0.717021277,2.5,0.2500,0,1,STRATUM 1,4,81,POLE,1,1,"141,894",0
0,10,0,5.259562842,11.9,0.5000,0,1,STRATUM 1,1,162,POLE,1,0,0.50973,0
0,5,1,5.259562842,11.9,0.2500,0,1,STRATUM 1,3,81,POLE,1,0,0.9698,0
0,10,0,5.259562842,11.9,0.2500,0,1,STRATUM 1,1,162,POLE,1,1,0.34226,0
0,5,0,5.259562842,11.9,0.2500,0,1,STRATUM 1,3,81,POLE,1,0,0.26285,0
0,10,1,5.259562842,11.9,0.0000,0,0,STRATUM 1,6,334.8,EN H,1,0,0.72133,0
0,10,1,5.259562842,11.9,0.5000,0,1,STRATUM 1,2,162,POLE WITH ANTI-FRAUD NET,1,0,0.34886,0
0,15,0,5.259562842,11.9,0.2500,0,1,STRATUM 1,2,243,POLE WITH ANTI-FRAUD NET,1,1,0.42523,0
0,5,1,5.259562842,11.9,0.2500,0,1,STRATUM 1,1,81,POLE,1,1,0.8275,0
0,5,0,5.259562842,11.9,0.2500,0,1,STRATUM 1,2,81,EN H,1,0,0.49041,0
0,10,1,5.259562842,11.9,0.0000,0,0,STRATUM 1,2,334.8,EN H,1,1,0.53279,0
0,15,0,4.14853229,8.3,0.0000,0,0,INDUSTRIAL,1,442.8,POLE,1,1,0,0
0,15,0,2.170157068,4.4,0.0000,0,0,STRATUM 1,10,329.4,POLE,1,1,0.214,0
0,37.5,0,1.104394141,4.9,0.0000,0,0,STRATUM 1,64,804.6,POLE,1,1,0.5742,0
0,10,1,1.104394141,4.9,0.0000,0,0,STRATUM 1,35,359.1,POLE,1,0,0.83094,0
0,15,0,1.104394141,4.9,0.0000,0,0,STRATUM 1,20,440.1,POLE,1,1,0.15897,0
0,5,0,1.104394141,4.9,0.2500,0,1,STRATUM 1,6,81,POLE,1,1,0.67822,0
0,10,1,1.104394141,4.9,0.2500,0,1,STRATUM 1,20,162,POLE,1,1,0.12168,0
0,5,0,1.922530864,5.2,0.0000,0,0,STRATUM 1,4,223.2,POLE,1,1,0.196,0
1,45,1,1.268421053,3.2,0.0000,1,1,STRATUM 1,77,729,POLE,1,0,0.64097,1
0,15,0,4.14853229,8.3,0.0000,0,1,STRATUM 1,1,243,POLE WITH ANTI-FRAUD NET,1,0,0.27366,0
0,5,0,1.351332603,6.1,0.0000,0,0,STRATUM 1,9,445.5,POLE,1,0,0.20901,0
0,5,0,1.351332603,6.1,0.0000,0,0,STRATUM 1,6,172.8,POLE,1,0,"18,858",0
0,5,0,1.351332603,6.1,0.0000,0,0,STRATUM 1,1,172.8,POLE,1,0,0.14055,0
0,10,1,1.351332603,6.1,1.5000,0,1,STRATUM 1,13,162,POLE,1,1,"145,558",0
0,5,0,5.259562842,11.9,0.2500,0,1,STRATUM 1,2,81,POLE,1,1,0.1782,0
0,10,0,5.259562842,11.9,0.2500,0,1,STRATUM 1,5,162,EN H,1,1,"120,644",0
0,5,1,5.259562842,11.9,0.2500,0,1,STRATUM 1,1,81,POLE,1,1,0.13021,0
0,5,0,5.259562842,11.9,0.5000,0,1,STRATUM 1,4,81,POLE,1,0,0.61117,0
0,5,0,5.259562842,11.9,0.5000,0,1,STRATUM 1,2,81,POLE,1,1,0.56173,0
0,10,0,5.259562842,11.9,0.2500,0,1,STRATUM 1,4,162,POLE,1,1,0.14282,0
0,10,0,5.259562842,11.9,0.5000,0,1,STRATUM 1,3,162,POLE,1,1,0.51929,0
0,5,1,5.259562842,11.9,0.5000,0,1,STRATUM 1,4,81,POLE,1,1,0.61076,0
0,15,0,5.259562842,11.9,0.2500,0,1,STRATUM 1,8,243,EN H,1,0,0.47986,1
0,10,1,5.259562842,11.9,0.2500,0,1,STRATUM 1,3,162,POLE,1,0,0.18706,1
0,10,1,5.259562842,11.9,0.5000,0,1,STRATUM 1,3,162,POLE,1,1,0.30309,0
0,15,1,5.259562842,11.9,0.0000,0,0,STRATUM 1,1,399.6,POLE,1,1,0,0
0,5,1,5.259562842,11.9,0.5000,0,1,STRATUM 1,2,81,POLE WITH ANTI-FRAUD NET,1,0,0.35371,0
0,10,0,5.259562842,11.9,0.5000,0,1,STRATUM 1,3,162,EN H,1,0,0.30983,1
0,5,0,5.259562842,11.9,0.5000,0,1,STRATUM 1,3,81,POLE,1,0,0.5525,0
0,5,1,5.259562842,11.9,0.5000,0,1,STRATUM 1,7,81,POLE WITH ANTI-FRAUD NET,1,0,0.69864,0
0,30,0,5.259562842,11.9,0.0000,0,0,STRATUM 1,1,642.6,POLE,1,1,0.497,1
0,5,0,5.259562842,11.9,0.2500,0,1,STRATUM 1,3,81,POLE,1,1,0.17572,0
0,10,0,5.259562842,11.9,0.0000,0,0,STRATUM 1,2,318.6,POLE,1,0,0.21452,1
0,5,1,5.259562842,11.9,0.5000,0,1,STRATUM 1,2,81,POLE,1,1,0.32106,0
